id,machine_id,date,oee,availability,performance,output_quality,status
1366,16,2025-03-04,83.43,95.67,60.83,75.08,Running
1367,17,2025-03-04,66.49,57.65,59.58,63.05,Offline
1368,18,2025-03-04,89.0,75.34,72.76,79.04,Running
1369,19,2025-03-04,63.4,96.6,87.05,56.21,Offline
1370,20,2025-03-04,79.23,50.18,97.55,72.51,Running
1371,21,2025-03-04,78.51,63.02,84.09,99.23,Running
1372,22,2025-03-04,68.67,73.79,93.69,50.32,Offline
1373,23,2025-03-04,58.48,55.23,87.29,90.68,Running
1374,24,2025-03-04,61.46,77.72,58.91,62.41,Offline
1375,25,2025-03-04,90.94,76.04,96.88,53.37,Offline
1376,26,2025-03-04,66.75,67.85,85.05,68.04,Running
1377,27,2025-03-04,56.27,95.75,57.47,94.06,Running
1378,28,2025-03-04,79.09,96.84,77.67,58.44,Running
1379,29,2025-03-04,69.82,75.35,54.22,69.25,Running
1380,30,2025-03-04,80.76,51.93,72.71,73.19,Running
1381,31,2025-03-04,81.85,73.22,52.01,53.12,Offline
1382,32,2025-03-04,90.96,81.75,51.81,86.69,Running
1383,33,2025-03-04,75.04,61.01,89.27,97.89,Running
1384,34,2025-03-04,88.43,51.48,71.45,90.95,Offline
1385,35,2025-03-04,82.15,56.37,54.72,91.08,Running
1386,36,2025-03-04,73.67,73.42,61.35,93.54,Running
1387,37,2025-03-04,78.13,81.41,80.23,89.32,Running
1388,38,2025-03-04,97.78,91.48,52.19,71.08,Running
1389,39,2025-03-04,87.07,72.41,93.43,74.8,Offline
1390,40,2025-03-04,58.2,80.79,63.02,76.46,Running
1391,41,2025-03-04,76.36,77.11,55.66,77.95,Running
1392,42,2025-03-04,53.01,50.77,83.26,81.51,Offline
1393,43,2025-03-04,81.42,99.94,71.39,59.45,Running
1394,44,2025-03-04,76.48,72.44,63.87,51.82,Offline
1395,45,2025-03-04,99.9,93.67,84.88,80.3,Offline
1396,46,2025-03-04,96.62,84.77,79.96,81.57,Running
1397,47,2025-03-04,93.44,92.64,54.01,54.81,Offline
1398,48,2025-03-04,54.38,58.43,70.74,91.69,Running
1399,49,2025-03-04,60.91,90.53,64.03,60.91,Running
1400,50,2025-03-04,79.17,82.36,91.37,96.14,Offline
1401,1,2025-03-05,65.05,80.85,98.08,93.27,Running
1402,2,2025-03-05,92.64,81.91,77.14,97.17,Running
1403,3,2025-03-05,78.7,94.2,77.38,61.68,Running
1404,4,2025-03-05,90.21,64.73,73.1,55.48,Offline
1405,5,2025-03-05,71.71,84.55,54.03,64.71,Offline
1406,6,2025-03-05,65.82,82.12,84.35,85.96,Offline
1407,7,2025-03-05,92.03,97.46,70.5,96.91,Offline
1408,8,2025-03-05,90.14,52.72,79.02,97.53,Offline
1409,9,2025-03-05,56.74,86.49,76.96,77.55,Running
1410,10,2025-03-05,67.53,85.99,99.31,86.34,Running
1411,11,2025-03-05,57.64,50.13,77.2,70.27,Offline
1412,12,2025-03-05,61.7,82.78,97.69,66.57,Running
1413,13,2025-03-05,96.08,95.73,88.93,60.66,Offline
1414,14,2025-03-05,60.05,54.96,63.66,84.6,Offline
1415,15,2025-03-05,81.41,86.35,92.79,66.61,Running
1416,16,2025-03-05,71.43,70.71,72.24,66.81,Offline
1417,17,2025-03-05,85.61,78.86,57.43,53.78,Running
1418,18,2025-03-05,80.81,53.54,65.59,86.51,Running
1419,19,2025-03-05,66.64,95.31,54.59,82.75,Offline
1420,20,2025-03-05,88.9,98.08,76.25,81.09,Running
1421,21,2025-03-05,62.67,52.21,84.85,76.1,Running
1422,22,2025-03-05,68.89,95.93,85.68,78.53,Offline
1423,23,2025-03-05,85.21,82.22,85.25,97.43,Running
1424,24,2025-03-05,58.05,60.86,54.63,81.39,Offline
1425,25,2025-03-05,97.08,53.83,77.03,65.58,Offline
1426,26,2025-03-05,80.11,71.26,92.62,54.2,Offline
1427,27,2025-03-05,58.56,52.8,64.32,95.96,Running
1428,28,2025-03-05,52.8,91.86,75.42,87.18,Running
1429,29,2025-03-05,95.17,80.4,60.66,76.99,Offline
1430,30,2025-03-05,62.92,84.96,52.44,63.21,Running
1431,31,2025-03-05,99.43,83.08,74.85,73.39,Offline
1432,32,2025-03-05,87.44,94.64,57.71,70.16,Offline
1433,33,2025-03-05,75.97,69.47,62.64,99.84,Running
1434,34,2025-03-05,96.52,53.01,69.48,61.03,Offline
1435,35,2025-03-05,92.56,93.1,58.68,54.64,Running
1436,36,2025-03-05,91.76,76.13,52.08,56.93,Running
1437,37,2025-03-05,65.24,68.14,96.42,56.32,Offline
1438,38,2025-03-05,83.86,61.83,52.8,98.56,Running
1439,39,2025-03-05,67.62,50.3,63.87,99.25,Offline
1440,40,2025-03-05,59.36,64.38,98.0,74.87,Offline
1441,41,2025-03-05,92.13,84.51,95.51,58.77,Offline
1442,42,2025-03-05,73.98,51.21,97.56,60.99,Offline
1443,43,2025-03-05,72.02,97.18,77.74,62.29,Running
1444,44,2025-03-05,89.53,77.08,97.14,87.32,Running
1445,45,2025-03-05,97.75,50.72,87.19,84.06,Offline
1446,46,2025-03-05,92.64,68.34,60.3,81.51,Offline
1447,47,2025-03-05,97.61,63.58,84.94,60.34,Running
1448,48,2025-03-05,86.38,89.3,75.06,78.46,Offline
1449,49,2025-03-05,56.76,87.36,54.95,82.57,Offline
1450,50,2025-03-05,94.48,68.31,60.78,98.53,Running
1451,1,2025-03-06,63.16,55.93,94.32,99.03,Offline
1452,2,2025-03-06,59.42,94.56,66.92,73.02,Running
1453,3,2025-03-06,80.82,66.91,84.86,92.65,Offline
1454,4,2025-03-06,78.47,71.67,94.28,83.59,Offline
1455,5,2025-03-06,66.78,65.87,82.48,72.97,Running
1456,6,2025-03-06,80.69,55.26,66.15,89.05,Offline
1457,7,2025-03-06,71.53,93.38,70.45,79.08,Offline
1458,8,2025-03-06,81.52,86.54,63.34,69.43,Offline
1459,9,2025-03-06,97.7,58.64,66.32,57.49,Offline
1460,10,2025-03-06,62.76,82.11,61.43,95.6,Running
1461,11,2025-03-06,62.1,75.27,96.52,62.86,Offline
1462,12,2025-03-06,52.08,59.56,71.56,81.56,Running
1463,13,2025-03-06,77.41,65.9,71.35,90.55,Offline
1464,14,2025-03-06,95.33,95.04,99.32,56.1,Offline
1465,15,2025-03-06,79.57,80.81,82.01,74.21,Offline
1466,16,2025-03-06,90.2,62.07,60.13,53.41,Running
1467,17,2025-03-06,98.59,86.37,84.76,73.35,Offline
1468,18,2025-03-06,81.47,72.29,81.48,64.77,Offline
1469,19,2025-03-06,85.32,62.12,78.48,82.18,Offline
1470,20,2025-03-06,69.05,71.02,51.04,72.57,Running
1471,21,2025-03-06,69.8,84.57,66.96,54.74,Running
1472,22,2025-03-06,75.27,98.09,95.19,66.91,Running
1473,23,2025-03-06,79.64,51.71,55.24,53.6,Offline
1474,24,2025-03-06,90.29,53.87,54.71,83.09,Running
1475,25,2025-03-06,83.58,87.02,69.13,98.01,Offline
1476,26,2025-03-06,86.75,90.34,94.91,50.12,Running
1477,27,2025-03-06,65.59,62.07,76.76,60.28,Running
1478,28,2025-03-06,89.2,78.88,57.4,57.85,Offline
1479,29,2025-03-06,86.29,75.83,65.07,89.38,Running
1480,30,2025-03-06,51.31,60.85,82.02,95.15,Offline
1481,31,2025-03-06,63.75,64.79,70.96,87.16,Running
1482,32,2025-03-06,98.22,84.96,91.82,90.8,Offline
1483,33,2025-03-06,67.96,54.23,91.91,96.32,Running
1484,34,2025-03-06,96.95,61.79,75.39,77.48,Offline
1485,35,2025-03-06,88.5,94.57,74.71,87.0,Offline
1486,36,2025-03-06,98.6,75.11,52.66,55.04,Offline
1487,37,2025-03-06,55.67,95.69,61.5,72.13,Running
1488,38,2025-03-06,83.56,87.14,77.53,74.39,Offline
1489,39,2025-03-06,82.37,90.25,97.0,76.41,Offline
1490,40,2025-03-06,51.67,82.42,66.45,98.63,Running
1491,41,2025-03-06,74.5,69.09,65.21,99.08,Offline
1492,42,2025-03-06,94.51,61.72,68.02,52.25,Offline
1493,43,2025-03-06,59.62,75.78,71.5,66.26,Offline
1494,44,2025-03-06,67.89,64.82,96.41,82.1,Offline
1495,45,2025-03-06,63.67,62.65,90.68,73.13,Running
1496,46,2025-03-06,77.03,78.38,67.65,53.87,Offline
1497,47,2025-03-06,67.92,88.34,54.65,73.97,Running
1498,48,2025-03-06,87.86,95.43,50.48,90.43,Offline
1499,49,2025-03-06,97.03,83.04,55.91,92.65,Offline
1500,50,2025-03-06,75.78,77.17,58.61,89.63,Running
1501,1,2025-03-07,58.04,82.18,74.42,72.85,Running
1502,2,2025-03-07,52.08,61.43,69.68,82.03,Running
1503,3,2025-03-07,68.96,74.36,98.3,71.03,Running
1504,4,2025-03-07,88.84,85.8,94.29,90.62,Running
1505,5,2025-03-07,88.03,50.13,67.01,57.29,Running
1506,6,2025-03-07,73.53,88.84,54.3,80.33,Running
1507,7,2025-03-07,87.98,94.53,75.2,88.75,Offline
1508,8,2025-03-07,96.1,70.81,55.97,63.16,Offline
1509,9,2025-03-07,56.06,92.03,99.29,58.67,Running
1510,10,2025-03-07,75.59,94.17,85.88,78.79,Running
1511,11,2025-03-07,94.33,52.78,64.35,66.44,Offline
1512,12,2025-03-07,90.89,52.18,69.27,82.79,Offline
1513,13,2025-03-07,93.24,63.72,91.11,90.34,Offline
1514,14,2025-03-07,68.25,74.53,75.19,63.98,Running
1515,15,2025-03-07,52.91,78.81,72.98,64.71,Offline
1516,16,2025-03-07,81.84,62.4,94.23,88.49,Running
1517,17,2025-03-07,59.6,73.37,61.39,91.1,Running
1518,18,2025-03-07,50.48,59.69,90.37,61.69,Offline
1519,19,2025-03-07,75.45,53.79,98.43,98.15,Offline
1520,20,2025-03-07,65.02,71.97,95.79,50.02,Offline
1521,21,2025-03-07,66.56,70.42,86.84,87.26,Offline
1522,22,2025-03-07,55.19,81.09,57.94,50.37,Offline
1523,23,2025-03-07,92.43,50.07,59.74,92.03,Running
1524,24,2025-03-07,74.92,89.53,55.15,69.4,Running
1525,25,2025-03-07,84.62,94.5,70.77,70.31,Running
1526,26,2025-03-07,87.47,66.67,63.32,66.8,Offline
1527,27,2025-03-07,50.31,92.05,86.17,84.65,Offline
1528,28,2025-03-07,70.42,97.45,52.87,95.96,Running
1529,29,2025-03-07,90.62,92.53,75.88,81.31,Offline
1530,30,2025-03-07,97.02,55.46,73.12,94.23,Offline
1531,31,2025-03-07,61.53,85.22,92.43,97.69,Offline
1532,32,2025-03-07,81.25,85.57,52.76,83.67,Offline
1533,33,2025-03-07,76.98,62.72,75.27,55.47,Offline
1534,34,2025-03-07,76.41,77.46,86.47,83.49,Offline
1535,35,2025-03-07,80.71,78.42,59.09,71.01,Running
1536,36,2025-03-07,70.66,57.0,79.92,93.28,Offline
1537,37,2025-03-07,88.08,82.9,91.83,88.2,Offline
1538,38,2025-03-07,66.72,94.41,75.38,59.35,Offline
1539,39,2025-03-07,61.96,84.78,96.31,68.23,Running
1540,40,2025-03-07,76.69,80.33,92.06,66.79,Offline
1541,41,2025-03-07,68.59,60.48,96.3,69.45,Offline
1542,42,2025-03-07,72.42,64.36,81.95,57.53,Offline
1543,43,2025-03-07,83.59,69.42,73.46,75.14,Running
1544,44,2025-03-07,84.23,74.2,81.08,82.99,Running
1545,45,2025-03-07,59.3,84.7,60.19,67.55,Offline
1546,46,2025-03-07,77.08,93.4,98.93,75.37,Running
1547,47,2025-03-07,82.7,67.62,70.25,87.53,Offline
1548,48,2025-03-07,57.28,92.21,91.14,50.36,Offline
1549,49,2025-03-07,86.35,57.72,52.16,93.56,Running
1550,50,2025-03-07,56.48,82.53,71.29,76.84,Running
1551,1,2025-03-08,67.31,53.72,89.5,69.39,Running
1552,2,2025-03-08,68.06,61.88,51.53,55.3,Offline
1553,3,2025-03-08,66.36,53.53,62.64,55.05,Offline
1554,4,2025-03-08,60.65,78.55,53.92,74.43,Running
1555,5,2025-03-08,62.82,94.47,97.47,83.94,Offline
1556,6,2025-03-08,76.71,84.47,60.05,64.79,Running
1557,7,2025-03-08,93.35,67.13,94.38,85.76,Offline
1558,8,2025-03-08,66.56,89.98,62.44,92.76,Running
1559,9,2025-03-08,53.72,54.16,76.94,71.9,Offline
1560,10,2025-03-08,55.97,56.1,55.46,53.02,Offline
1561,11,2025-03-08,79.56,97.05,87.04,62.33,Offline
1562,12,2025-03-08,59.86,84.2,54.96,84.65,Running
1563,13,2025-03-08,96.48,66.91,80.88,60.56,Offline
1564,14,2025-03-08,95.88,96.43,95.51,70.12,Offline
1565,15,2025-03-08,69.93,94.71,73.17,50.74,Offline
1566,16,2025-03-08,69.04,58.16,60.73,58.32,Running
1567,17,2025-03-08,56.2,67.83,54.97,73.75,Running
1568,18,2025-03-08,87.3,61.21,67.11,74.78,Offline
1569,19,2025-03-08,70.64,81.98,95.39,83.66,Offline
1570,20,2025-03-08,57.25,92.49,66.01,51.99,Offline
1571,21,2025-03-08,90.38,75.3,70.64,57.62,Offline
1572,22,2025-03-08,70.18,89.77,78.19,67.05,Running
1573,23,2025-03-08,76.91,82.52,83.27,89.5,Running
1574,24,2025-03-08,81.23,84.45,62.14,68.81,Running
1575,25,2025-03-08,72.33,84.46,59.32,52.12,Running
1576,26,2025-03-08,94.4,94.22,68.46,77.04,Offline
1577,27,2025-03-08,78.49,82.91,66.64,90.24,Running
1578,28,2025-03-08,89.02,57.28,83.77,84.29,Offline
1579,29,2025-03-08,73.48,66.88,94.28,83.29,Running
1580,30,2025-03-08,61.32,83.16,60.02,65.81,Running
1581,31,2025-03-08,51.05,68.88,65.27,54.74,Running
1582,32,2025-03-08,65.67,67.25,53.09,89.14,Running
1583,33,2025-03-08,72.29,96.73,64.64,63.53,Offline
1584,34,2025-03-08,55.0,85.96,77.69,84.7,Offline
1585,35,2025-03-08,76.52,83.56,85.84,53.44,Offline
1586,36,2025-03-08,68.49,86.81,50.71,56.15,Offline
1587,37,2025-03-08,84.39,99.3,91.64,54.57,Running
1588,38,2025-03-08,70.18,67.99,64.7,74.26,Offline
1589,39,2025-03-08,74.96,57.75,93.87,59.46,Running
1590,40,2025-03-08,92.85,71.69,75.27,58.58,Running
1591,41,2025-03-08,93.07,54.33,68.62,79.14,Running
1592,42,2025-03-08,57.86,74.05,51.52,83.05,Offline
1593,43,2025-03-08,70.37,58.44,67.96,80.44,Running
1594,44,2025-03-08,71.22,93.08,61.27,77.75,Offline
1595,45,2025-03-08,78.75,79.0,75.45,97.28,Running
1596,46,2025-03-08,81.31,72.88,65.87,72.09,Offline
1597,47,2025-03-08,92.34,75.46,69.46,65.05,Offline
1598,48,2025-03-08,78.66,94.81,56.88,55.12,Running
1599,49,2025-03-08,56.29,61.56,62.72,75.42,Offline
1600,50,2025-03-08,62.57,54.39,80.95,87.57,Running
1601,1,2025-03-09,60.81,93.8,81.0,53.67,Running
1602,2,2025-03-09,73.22,62.33,95.19,60.52,Running
1603,3,2025-03-09,77.73,72.13,60.87,89.49,Offline
1604,4,2025-03-09,88.06,75.37,53.93,79.59,Offline
1605,5,2025-03-09,85.98,89.89,83.69,61.85,Running
1606,6,2025-03-09,61.54,60.65,56.57,75.54,Running
1607,7,2025-03-09,87.6,85.77,54.53,52.15,Running
1608,8,2025-03-09,92.06,64.84,57.53,53.3,Running
1609,9,2025-03-09,68.08,74.18,74.45,93.52,Running
1610,10,2025-03-09,67.13,72.21,58.73,71.21,Offline
1611,11,2025-03-09,88.84,66.83,86.74,61.25,Offline
1612,12,2025-03-09,64.78,68.17,79.69,75.29,Offline
1613,13,2025-03-09,51.75,93.74,66.95,92.09,Running
1614,14,2025-03-09,88.06,76.3,69.14,76.89,Running
1615,15,2025-03-09,59.55,77.98,75.06,50.51,Running
1616,16,2025-03-09,77.57,84.75,50.77,99.87,Offline
1617,17,2025-03-09,83.96,75.3,52.61,76.83,Running
1618,18,2025-03-09,91.69,67.38,97.2,88.29,Running
1619,19,2025-03-09,68.74,89.09,50.12,95.52,Offline
1620,20,2025-03-09,87.83,78.78,60.17,52.95,Offline
1621,21,2025-03-09,97.51,80.67,51.26,97.45,Offline
1622,22,2025-03-09,78.4,65.84,67.05,81.23,Offline
1623,23,2025-03-09,90.0,81.08,65.34,99.83,Offline
1624,24,2025-03-09,96.11,95.34,53.71,65.7,Offline
1625,25,2025-03-09,90.39,85.92,97.91,88.93,Offline
1626,26,2025-03-09,89.96,94.06,60.26,60.41,Offline
1627,27,2025-03-09,98.56,65.36,57.57,65.24,Offline
1628,28,2025-03-09,60.25,73.34,73.53,78.78,Running
1629,29,2025-03-09,92.72,68.49,80.09,50.86,Running
1630,30,2025-03-09,82.13,78.21,70.94,80.56,Running
1631,31,2025-03-09,62.36,65.15,56.19,67.97,Running
1632,32,2025-03-09,87.27,95.58,55.09,80.39,Running
1633,33,2025-03-09,75.66,52.28,93.19,98.33,Running
1634,34,2025-03-09,77.25,56.33,59.07,59.63,Running
1635,35,2025-03-09,64.71,98.06,85.52,86.28,Offline
1636,36,2025-03-09,56.64,66.81,96.23,75.88,Offline
1637,37,2025-03-09,94.16,94.61,62.75,66.53,Running
1638,38,2025-03-09,82.26,74.62,68.67,95.61,Offline
1639,39,2025-03-09,53.38,71.76,64.67,95.05,Offline
1640,40,2025-03-09,93.93,91.76,71.28,70.02,Offline
1641,41,2025-03-09,64.97,50.12,78.88,91.85,Running
1642,42,2025-03-09,54.37,78.49,71.11,53.81,Offline
1643,43,2025-03-09,99.65,86.7,65.9,85.81,Offline
1644,44,2025-03-09,83.04,72.5,73.56,97.24,Offline
1645,45,2025-03-09,72.28,67.13,57.42,86.74,Running
1646,46,2025-03-09,50.59,96.66,88.46,56.87,Running
1647,47,2025-03-09,90.33,65.67,95.33,55.1,Offline
1648,48,2025-03-09,93.15,54.98,91.23,94.54,Running
1649,49,2025-03-09,53.95,90.19,66.84,71.64,Offline
1650,50,2025-03-09,73.16,79.01,63.82,77.29,Running
1651,1,2025-03-10,91.32,78.02,92.91,50.95,Offline
1652,2,2025-03-10,99.0,63.78,60.06,69.55,Offline
1653,3,2025-03-10,91.01,77.05,61.06,71.02,Running
1654,4,2025-03-10,66.4,85.13,88.59,81.12,Offline
1655,5,2025-03-10,53.07,70.82,57.71,58.2,Offline
1656,6,2025-03-10,96.85,64.47,81.18,98.53,Running
1657,7,2025-03-10,58.99,97.2,65.6,80.84,Offline
1658,8,2025-03-10,61.11,57.65,62.43,64.35,Offline
1659,9,2025-03-10,82.49,97.1,52.0,76.36,Running
1660,10,2025-03-10,97.07,98.57,92.66,57.1,Running
1661,11,2025-03-10,87.43,96.12,52.0,85.86,Offline
1662,12,2025-03-10,86.67,98.28,87.22,73.61,Offline
1663,13,2025-03-10,66.51,77.3,91.43,75.63,Running
1664,14,2025-03-10,60.8,73.88,66.24,78.29,Offline
1665,15,2025-03-10,78.04,58.71,89.63,80.65,Offline
1666,16,2025-03-10,87.49,90.26,54.97,65.25,Offline
1667,17,2025-03-10,73.5,71.97,50.58,90.3,Offline
1668,18,2025-03-10,81.78,70.45,59.3,93.91,Running
1669,19,2025-03-10,72.98,88.9,51.46,64.24,Running
1670,20,2025-03-10,96.48,54.0,65.47,75.14,Offline
1671,21,2025-03-10,50.46,81.33,85.3,75.16,Running
1672,22,2025-03-10,61.94,72.28,89.54,95.29,Offline
1673,23,2025-03-10,64.43,70.29,98.89,53.65,Offline
1674,24,2025-03-10,80.44,54.6,70.69,77.12,Running
1675,25,2025-03-10,60.97,51.65,79.4,97.24,Running
1676,26,2025-03-10,60.51,55.77,86.3,75.93,Offline
1677,27,2025-03-10,78.69,60.38,60.99,70.27,Running
1678,28,2025-03-10,63.18,56.9,91.42,74.54,Offline
1679,29,2025-03-10,73.04,50.88,51.91,76.88,Offline
1680,30,2025-03-10,79.45,63.46,91.53,83.77,Running
1681,31,2025-03-10,86.75,55.21,96.61,58.01,Offline
1682,32,2025-03-10,54.87,80.89,59.04,94.39,Offline
1683,33,2025-03-10,95.11,75.35,85.26,62.39,Offline
1684,34,2025-03-10,94.11,94.28,61.66,56.45,Offline
1685,35,2025-03-10,96.32,84.16,81.81,58.12,Offline
1686,36,2025-03-10,64.91,79.21,65.29,98.81,Running
1687,37,2025-03-10,76.77,50.94,90.73,79.86,Running
1688,38,2025-03-10,74.43,58.07,76.29,81.32,Offline
1689,39,2025-03-10,74.66,90.56,59.08,85.73,Running
1690,40,2025-03-10,75.56,53.66,78.45,96.73,Offline
1691,41,2025-03-10,78.37,82.95,92.12,81.14,Offline
1692,42,2025-03-10,72.4,58.9,54.82,91.19,Offline
1693,43,2025-03-10,84.58,76.31,99.33,75.53,Offline
1694,44,2025-03-10,70.61,72.06,89.68,55.37,Running
1695,45,2025-03-10,98.69,72.29,72.67,94.3,Offline
1696,46,2025-03-10,99.79,63.92,61.31,76.14,Running
1697,47,2025-03-10,67.51,97.21,87.17,57.13,Running
1698,48,2025-03-10,65.27,71.21,90.15,75.47,Offline
1699,49,2025-03-10,94.81,72.33,58.87,90.1,Running
1700,50,2025-03-10,87.2,82.82,91.13,55.39,Offline
1701,1,2025-03-11,52.29,56.12,81.66,79.46,Offline
1702,2,2025-03-11,52.14,65.9,53.54,67.77,Offline
1703,3,2025-03-11,92.96,59.69,88.43,62.39,Running
1704,4,2025-03-11,90.02,62.46,77.59,56.9,Running
1705,5,2025-03-11,80.94,89.68,81.04,78.79,Offline
1706,6,2025-03-11,72.95,62.33,71.16,60.48,Running
1707,7,2025-03-11,55.18,69.46,67.89,90.56,Running
1708,8,2025-03-11,74.71,73.81,88.19,50.78,Running
1709,9,2025-03-11,71.22,99.17,76.52,50.28,Running
1710,10,2025-03-11,99.95,69.31,92.9,86.04,Running
1711,11,2025-03-11,66.82,50.35,51.88,86.73,Running
1712,12,2025-03-11,82.26,78.8,86.9,54.4,Running
1713,13,2025-03-11,97.96,89.8,84.68,56.8,Running
1714,14,2025-03-11,84.41,99.54,73.44,81.88,Offline
1715,15,2025-03-11,53.67,88.78,89.77,76.45,Running
1716,16,2025-03-11,96.78,54.05,98.49,85.14,Running
1717,17,2025-03-11,96.66,78.99,63.43,52.51,Running
1718,18,2025-03-11,64.34,66.67,78.04,84.79,Offline
1719,19,2025-03-11,75.67,53.06,74.7,78.7,Offline
1720,20,2025-03-11,78.4,90.69,69.87,95.82,Running
1721,21,2025-03-11,69.31,96.46,80.94,96.87,Running
1722,22,2025-03-11,78.33,61.69,59.69,59.63,Running
1723,23,2025-03-11,67.02,82.21,69.68,51.2,Offline
1724,24,2025-03-11,93.66,50.72,99.49,51.68,Running
1725,25,2025-03-11,76.71,94.36,65.56,67.86,Running
1726,26,2025-03-11,84.05,89.22,51.86,61.53,Running
1727,27,2025-03-11,54.41,73.22,51.97,63.98,Running
1728,28,2025-03-11,90.86,79.55,69.51,58.53,Running
1729,29,2025-03-11,68.07,56.47,65.68,56.18,Offline
1730,30,2025-03-11,66.25,73.71,58.25,52.49,Running
1731,31,2025-03-11,76.17,69.41,56.31,72.53,Offline
1732,32,2025-03-11,71.04,50.11,54.39,79.78,Running
1733,33,2025-03-11,61.92,76.12,66.38,77.3,Running
1734,34,2025-03-11,71.27,71.59,59.48,74.01,Running
1735,35,2025-03-11,89.84,71.21,55.05,73.52,Offline
1736,36,2025-03-11,81.17,55.46,77.36,80.27,Offline
1737,37,2025-03-11,79.68,82.77,63.65,69.72,Running
1738,38,2025-03-11,61.69,75.12,98.55,80.14,Running
1739,39,2025-03-11,78.86,64.54,90.05,64.88,Running
1740,40,2025-03-11,79.68,89.72,87.72,98.91,Offline
1741,41,2025-03-11,69.98,72.89,84.11,94.81,Offline
1742,42,2025-03-11,77.01,58.21,54.37,84.59,Offline
1743,43,2025-03-11,58.65,54.35,92.35,92.66,Offline
1744,44,2025-03-11,52.88,84.37,83.92,87.87,Running
1745,45,2025-03-11,92.75,88.73,71.48,51.77,Offline
1746,46,2025-03-11,56.84,92.84,90.64,99.9,Offline
1747,47,2025-03-11,77.6,92.15,57.3,73.1,Offline
1748,48,2025-03-11,66.67,72.26,89.03,91.24,Offline
1749,49,2025-03-11,82.18,96.81,82.63,64.16,Running
1750,50,2025-03-11,71.31,83.58,88.24,97.34,Offline
1751,1,2025-03-12,53.36,82.92,80.88,90.21,Running
1752,2,2025-03-12,90.48,64.38,85.94,88.65,Running
1753,3,2025-03-12,59.01,75.85,68.01,65.55,Offline
1754,4,2025-03-12,52.34,64.87,64.16,73.94,Running
1755,5,2025-03-12,83.52,62.16,52.0,58.12,Running
1756,6,2025-03-12,50.73,65.13,89.14,77.6,Running
1757,7,2025-03-12,84.29,83.72,68.27,63.08,Running
1758,8,2025-03-12,53.7,88.71,60.53,87.59,Running
1759,9,2025-03-12,79.68,94.16,50.87,56.1,Running
1760,10,2025-03-12,64.66,56.9,87.32,66.82,Offline
1761,11,2025-03-12,63.44,67.29,87.05,97.72,Offline
1762,12,2025-03-12,84.81,64.47,83.98,98.15,Running
1763,13,2025-03-12,73.04,62.33,52.94,78.36,Running
1764,14,2025-03-12,82.71,51.41,81.6,50.28,Offline
1765,15,2025-03-12,90.45,71.74,78.11,50.71,Running
1766,16,2025-03-12,68.58,93.67,90.1,59.48,Offline
1767,17,2025-03-12,62.0,54.49,57.87,89.61,Running
1768,18,2025-03-12,98.28,75.02,81.3,76.94,Running
1769,19,2025-03-12,67.44,71.97,88.8,62.65,Running
1770,20,2025-03-12,67.01,66.36,91.51,91.65,Running
1771,21,2025-03-12,52.24,86.67,90.18,67.23,Running
1772,22,2025-03-12,63.15,93.67,84.92,68.82,Running
1773,23,2025-03-12,53.76,64.85,71.2,84.76,Offline
1774,24,2025-03-12,79.24,52.49,65.21,67.72,Running
1775,25,2025-03-12,59.32,84.94,93.13,54.41,Offline
1776,26,2025-03-12,68.07,70.73,77.34,87.18,Running
1777,27,2025-03-12,50.3,63.14,63.93,80.04,Offline
1778,28,2025-03-12,82.23,75.92,58.0,83.06,Running
1779,29,2025-03-12,71.42,93.41,51.58,79.12,Running
1780,30,2025-03-12,67.99,64.81,84.13,67.31,Offline
1781,31,2025-03-12,51.56,64.4,97.62,65.02,Running
1782,32,2025-03-12,68.78,60.13,65.58,83.89,Offline
1783,33,2025-03-12,73.42,55.7,59.47,68.24,Offline
1784,34,2025-03-12,69.37,58.16,89.63,97.97,Offline
1785,35,2025-03-12,97.64,55.0,95.99,55.37,Offline
1786,36,2025-03-12,80.29,50.08,84.23,90.72,Running
1787,37,2025-03-12,70.0,54.86,96.0,78.78,Running
1788,38,2025-03-12,56.49,68.3,80.75,73.08,Running
1789,39,2025-03-12,85.39,74.64,57.62,60.43,Offline
1790,40,2025-03-12,66.24,70.91,74.31,59.72,Running
1791,41,2025-03-12,78.83,55.62,81.16,79.79,Running
1792,42,2025-03-12,55.26,82.5,83.06,75.58,Running
1793,43,2025-03-12,99.27,66.64,99.63,60.02,Running
1794,44,2025-03-12,60.95,55.21,96.8,56.74,Running
1795,45,2025-03-12,65.16,69.36,66.14,53.07,Offline
1796,46,2025-03-12,63.89,90.04,50.69,59.77,Offline
1797,47,2025-03-12,55.26,93.39,84.07,52.37,Running
1798,48,2025-03-12,84.94,70.55,52.42,85.61,Running
1799,49,2025-03-12,51.6,65.17,82.25,57.36,Offline
1800,50,2025-03-12,82.16,82.02,91.34,63.95,Running
1801,1,2025-03-13,81.87,79.36,95.32,70.25,Running
1802,2,2025-03-13,85.19,97.56,75.23,51.37,Running
1803,3,2025-03-13,83.92,85.68,99.14,50.34,Running
1804,4,2025-03-13,56.61,87.17,91.64,65.96,Running
1805,5,2025-03-13,56.04,71.12,56.04,74.36,Offline
1806,6,2025-03-13,60.43,74.11,85.35,92.96,Offline
1807,7,2025-03-13,84.62,74.77,67.46,98.95,Offline
1808,8,2025-03-13,85.4,88.67,76.78,80.32,Offline
